F,under 16,Morningside,0.0
M,16 to 20,Morningside,0.00455139695902
F,16 to 20,Morningside,0.0
M,21 to 34,Morningside,0.00457711649047
F,21 to 34,Morningside,0.018136246812
M,35 to 44,Morningside,0.00906959081874
F,35 to 44,Morningside,0.0
M,45 to 64,Morningside,0.0227217441482
F,45 to 64,Morningside,0.00458036281837
M,65 and over,Morningside,0.013660330843
F,65 and over,Morningside,0.0
M,under 16,Banksville,0.0
F,under 16,Banksville,0.0
M,16 to 20,Banksville,0.013624490463
F,16 to 20,Banksville,0.00453903851343
M,21 to 34,Banksville,0.0449757249103
F,21 to 34,Banksville,0.00452052531127
M,35 to 44,Banksville,0.0045246951597
F,35 to 44,Banksville,0.00453904759153
M,45 to 64,Banksville,0.00903071644806
F,45 to 64,Banksville,0.0045710009718
M,65 and over,Banksville,0.0
F,65 and over,Banksville,0.0
M,under 16,Outside City,0.0
F,under 16,Outside City,0.0
M,16 to 20,Outside City,0.0
F,16 to 20,Outside City,0.0
M,21 to 34,Outside City,0.0
F,21 to 34,Outside City,0.0
M,35 to 44,Outside City,0.0
F,35 to 44,Outside City,0.0
M,45 to 64,Outside City,0.0
F,45 to 64,Outside City,0.0
M,65 and over,Outside City,0.0
F,65 and over,Outside City,0.0
M,under 16,Spring Garden,0.0
F,under 16,Spring Garden,0.0
M,16 to 20,Spring Garden,0.0316927719835
F,16 to 20,Spring Garden,0.00908433910787
M,21 to 34,Spring Garden,0.0405829861621
F,21 to 34,Spring Garden,0.0137044826728
M,35 to 44,Spring Garden,0.00453379441396
F,35 to 44,Spring Garden,0.0
M,45 to 64,Spring Garden,0.0
F,45 to 64,Spring Garden,0.00912225170463
M,65 and over,Spring Garden,0.00456805362532
F,65 and over,Spring Garden,0.0
M,under 16,Polish Hill,0.0
F,under 16,Polish Hill,0.0
M,16 to 20,Polish Hill,0.0135220677361
F,16 to 20,Polish Hill,0.0
M,21 to 34,Polish Hill,0.00904607268441
F,21 to 34,Polish Hill,0.00454919461481
M,35 to 44,Polish Hill,0.00453584868912
F,35 to 44,Polish Hill,0.0
M,45 to 64,Polish Hill,0.0137041753545
F,45 to 64,Polish Hill,0.0
M,65 and over,Polish Hill,0.0
F,65 and over,Polish Hill,0.0
M,under 16,Allentown,0.0
F,under 16,Allentown,0.0
M,16 to 20,Allentown,0.040517124716
F,16 to 20,Allentown,0.00453110666953
M,21 to 34,Allentown,0.0847466473703
F,21 to 34,Allentown,0.0406177426106
M,35 to 44,Allentown,0.0226225062821
F,35 to 44,Allentown,0.0135954344356
M,45 to 64,Allentown,0.0317562257009
F,45 to 64,Allentown,0.00905593345797
M,65 and over,Allentown,0.0
F,65 and over,Allentown,0.00458891775895
M,under 16,Westwood,0.0
F,under 16,Westwood,0.00459019824626
M,16 to 20,Westwood,0.0
F,16 to 20,Westwood,0.0
M,21 to 34,Westwood,0.00455844798113
F,21 to 34,Westwood,0.00452328819759
M,35 to 44,Westwood,0.0136411863692
F,35 to 44,Westwood,0.0
M,45 to 64,Westwood,0.00912772057761
F,45 to 64,Westwood,0.0
M,65 and over,Westwood,0.0
F,65 and over,Westwood,0.0
M,under 16,Strip District,0.0
F,under 16,Strip District,0.0
M,16 to 20,Strip District,0.0137053038069
F,16 to 20,Strip District,0.00456304065256
M,21 to 34,Strip District,0.0540704961819
F,21 to 34,Strip District,0.0180802604783
M,35 to 44,Strip District,0.0136963429939
F,35 to 44,Strip District,0.0
M,45 to 64,Strip District,0.0225873900992
F,45 to 64,Strip District,0.00456619023867
M,65 and over,Strip District,0.0
F,65 and over,Strip District,0.0
M,under 16,South Side Slopes,0.0
F,under 16,South Side Slopes,0.0
M,16 to 20,South Side Slopes,0.0
F,16 to 20,South Side Slopes,0.00907235013886
M,21 to 34,South Side Slopes,0.0496232676136
F,21 to 34,South Side Slopes,0.0182014754051
M,35 to 44,South Side Slopes,0.0136498071954
F,35 to 44,South Side Slopes,0.0136972400819
M,45 to 64,South Side Slopes,0.0091369771101
F,45 to 64,South Side Slopes,0.0
M,65 and over,South Side Slopes,0.0
F,65 and over,South Side Slopes,0.0
M,under 16,Lower Lawrenceville,0.0
F,under 16,Lower Lawrenceville,0.0
M,16 to 20,Lower Lawrenceville,0.0182340702937
F,16 to 20,Lower Lawrenceville,0.0
M,21 to 34,Lower Lawrenceville,0.0671048898116
F,21 to 34,Lower Lawrenceville,0.00906199646272
M,35 to 44,Lower Lawrenceville,0.00457117010205
F,35 to 44,Lower Lawrenceville,0.00453932902134
M,45 to 64,Lower Lawrenceville,0.00902640982137
F,45 to 64,Lower Lawrenceville,0.0
M,65 and over,Lower Lawrenceville,0.0
F,65 and over,Lower Lawrenceville,0.0
M,under 16,Highland Park,0.0
F,under 16,Highland Park,0.00458108657324
M,16 to 20,Highland Park,0.0762488634602
F,16 to 20,Highland Park,0.00455321788288
M,21 to 34,Highland Park,0.0317500775085
F,21 to 34,Highland Park,0.0136282612183
M,35 to 44,Highland Park,0.0136969406683
F,35 to 44,Highland Park,0.0136721882258
M,45 to 64,Highland Park,0.0272520042615
F,45 to 64,Highland Park,0.00454564762474
M,65 and over,Highland Park,0.00453560375978
F,65 and over,Highland Park,0.0
M,under 16,Bloomfield,0.00456244293309
F,under 16,Bloomfield,0.0
M,16 to 20,Bloomfield,0.0271109949156
F,16 to 20,Bloomfield,0.0
M,21 to 34,Bloomfield,0.0716021299866
F,21 to 34,Bloomfield,0.0671732941823
M,35 to 44,Bloomfield,0.0718772288045
F,35 to 44,Bloomfield,0.0181963823078
M,45 to 64,Bloomfield,0.0227560458054
F,45 to 64,Bloomfield,0.0136818948634
M,65 and over,Bloomfield,0.0
F,65 and over,Bloomfield,0.0
M,under 16,Beechview,0.0
F,under 16,Beechview,0.0
M,16 to 20,Beechview,0.0136751043071
F,16 to 20,Beechview,0.00453685575981
M,21 to 34,Beechview,0.0627807749521
F,21 to 34,Beechview,0.0227601326854
M,35 to 44,Beechview,0.0362888936408
F,35 to 44,Beechview,0.00456861096214
M,45 to 64,Beechview,0.0181766934183
F,45 to 64,Beechview,0.0136209349999
M,65 and over,Beechview,0.0
F,65 and over,Beechview,0.0
M,under 16,Bedford Dwellings,0.00914142893161
F,under 16,Bedford Dwellings,0.0045917729551
M,16 to 20,Bedford Dwellings,0.0
F,16 to 20,Bedford Dwellings,0.00453643385164
M,21 to 34,Bedford Dwellings,0.0716751830525
F,21 to 34,Bedford Dwellings,0.00909829819186
M,35 to 44,Bedford Dwellings,0.0136262436769
F,35 to 44,Bedford Dwellings,0.00455936888109
M,45 to 64,Bedford Dwellings,0.0272158787331
F,45 to 64,Bedford Dwellings,0.0
M,65 and over,Bedford Dwellings,0.0
F,65 and over,Bedford Dwellings,0.0
M,under 16,Point Breeze,0.0
F,under 16,Point Breeze,0.0
M,16 to 20,Point Breeze,0.0271557809182
F,16 to 20,Point Breeze,0.0
M,21 to 34,Point Breeze,0.0270623453105
F,21 to 34,Point Breeze,0.0
M,35 to 44,Point Breeze,0.0
F,35 to 44,Point Breeze,0.0
M,45 to 64,Point Breeze,0.0
F,45 to 64,Point Breeze,0.0
M,65 and over,Point Breeze,0.0
F,65 and over,Point Breeze,0.00457538666653
M,under 16,Hays,0.0
F,under 16,Hays,0.0
M,16 to 20,Hays,0.00904543275125
F,16 to 20,Hays,0.0
M,21 to 34,Hays,0.00454679327286
F,21 to 34,Hays,0.0135767947635
M,35 to 44,Hays,0.0
F,35 to 44,Hays,0.0
M,45 to 64,Hays,0.0
F,45 to 64,Hays,0.0
M,65 and over,Hays,0.0
F,65 and over,Hays,0.0
M,under 16,Chateau,0.0
F,under 16,Chateau,0.0
M,16 to 20,Chateau,0.0
F,16 to 20,Chateau,0.0
M,21 to 34,Chateau,0.0271716138681
